Normalized Token,Total Number of Occurences,Document Frequency,User Frequency
trumpdeathtoll100k,188,186,140
tracking,188,184,173
tool,188,185,170
stimulus,188,181,165
shot,188,170,161
sentence,188,173,158
regarding,188,187,182
receiving,188,188,175
rare,188,186,174
institution,188,185,172
cottage,188,160,150
corporation,188,181,172
compared,188,187,171
accept,188,185,176
updated,187,186,164
standing,187,173,166
reading,187,185,177
meat,187,166,150
hhs,187,181,171
globalnews,187,182,148
fewer,187,182,170
cell,187,169,158
added,187,186,169
75,187,186,171
third,186,185,174
showed,186,184,177
quite,186,186,180
muslim,186,170,146
household,186,180,171
gatewaypundit,186,186,135
brother,186,175,170
technology,185,178,170
rural,185,166,155
pandémie,185,184,107
lawsuit,185,173,164
jason,185,174,143
birx,185,153,148
amount,185,178,171
panic,184,176,163
ottnews,184,184,85
discussion,184,182,175
treating,183,181,166
surface,183,179,168
spain,183,175,159
recently,183,183,177
non,183,177,163
dealing,183,183,176
alive,183,181,178
urge,182,181,167
trinity,182,182,158
severe,182,173,165
journal,182,179,173
johntory,182,176,145
inspector,182,141,135
hotspot,182,180,166
billionaire,182,177,164
regional,181,177,133
prisoner,181,159,114
greta,181,170,155
value,180,175,165
stuff,180,177,172
sit,180,164,162
serve,180,173,165
required,180,169,165
rapid,180,177,170
japan,180,170,146
faith,180,172,167
email,180,176,172
distract,180,177,165
delivery,180,173,170
arrested,180,180,171
wondering,179,179,173
warn,179,172,166
voice,179,177,167
rising,179,178,166
recover,179,175,167
estimate,179,170,156
board,179,176,153
speech,178,174,163
santé,178,167,111
reopened,178,175,168
excellent,178,176,165
bot,178,162,155
44,178,176,171
willing,177,175,170
queen,177,174,164
platform,177,176,171
planning,177,174,169
ordered,177,177,171
hiding,177,177,170
encourage,177,176,171
asks,177,175,168
workplace,176,166,154
sample,176,155,145
pressure,176,175,165
nyc,176,173,162
er,176,172,162
enjoy,176,173,165
donation,176,170,167
toward,175,158,150
nationalpost,175,175,159
memory,175,175,170
maintain,175,175,169
ha,175,91,73
february,175,172,163
everyday,175,174,164
destroyed,175,175,167
delay,175,170,165
choose,175,158,150
application,175,164,151
airport,175,166,151
2000,175,174,154
shopping,174,167,163
resign,174,171,160
incredible,174,168,162
girl,174,168,163
forever,174,171,167
urgent,173,165,134
unacceptable,173,171,168
operation,173,167,160
contracted,173,173,167
admits,173,173,157
possibly,172,172,165
listening,172,157,153
feb,172,166,151
fbi,172,161,151
double,172,170,166
directly,172,172,168
clean,172,166,161
us,171,169,164
topoli,171,171,127
hurt,171,170,161
extremely,171,171,164
everybody,171,169,166
counting,171,168,159
continued,171,171,164
built,171,169,168
waste,170,166,165
saving,170,164,157
religious,170,163,158
kept,170,170,164
followed,170,168,161
extra,170,165,160
eat,170,167,162
dictator,170,169,162
battle,170,165,157
affect,170,161,156
shared,169,167,163
served,169,167,158
protester,169,160,143
glad,169,168,164
ctvnews,169,168,131
cancelled,169,163,153
cancel,169,168,163
appears,169,165,156
zone,168,108,96
sport,168,148,131
scandal,168,142,139
sars,168,152,145
sacrifice,168,167,161
package,168,162,149
monitoring,168,163,140
infect,168,165,155
fellow,168,168,154
farmer,168,156,150
european,168,166,159
environmental,167,162,139
closure,167,167,160
sen,166,159,151
selfish,166,164,155
present,166,166,162
mostly,166,165,155
moron,166,162,157
fever,166,129,124
bellwoods,166,166,148
fix,165,164,148
designed,165,165,160
college,165,157,149
catch,165,160,155
yeah,164,160,148
volunteer,164,151,141
touch,164,158,153
tired,164,156,153
scam,164,159,149
recorded,164,161,147
promise,164,160,156
product,164,150,147
launch,164,161,150
impacted,164,164,151
growth,164,157,140
dashboard,164,164,136
wall,163,156,152
tweeting,163,162,153
tough,163,151,147
status,163,161,141
speaking,163,162,158
progress,163,159,150
pipeline,163,146,133
missouri,163,161,151
missed,163,162,154
inflammatory,163,158,146
exclusive,163,163,146
era,163,161,157
environment,163,160,155
claimed,163,161,151
block,163,159,157
acting,163,160,159
ability,163,160,154
series,162,156,150
pushed,162,158,158
prof,162,160,145
metre,162,160,150
hospitalization,162,152,139
flying,162,161,154
edmonton,162,151,118
west,161,161,158
similar,161,159,146
scared,161,156,151
refusing,161,159,151
mailin,161,157,146
chart,161,161,144
31,161,153,143
winter,160,155,147
protocol,160,154,150
coverup,160,159,149
contain,160,158,150
admit,160,160,149
towards,159,155,142
suggest,159,157,143
secure,159,159,156
reckless,159,159,153
precaution,159,156,149
offering,159,159,158
meant,159,156,149
liberty,159,156,148
herd,159,146,135
felt,159,158,151
empty,159,155,149
driving,159,150,145
contracting,159,159,150
association,159,155,142
accurate,159,155,127
65,159,154,147
recommended,158,157,151
property,158,142,135
plandemic,158,158,117
movement,158,146,142
mention,158,152,145
loan,158,154,146
legislation,158,155,144
ground,158,155,126
feed,158,157,152
experiencing,158,156,147
chair,158,157,153
buying,158,157,148
worship,157,154,146
unbelievable,157,149,146
generation,157,154,150
fair,157,156,152
becoming,157,157,150
writes,156,155,140
russian,156,135,129
honest,156,156,153
fedex,156,135,117
conference,156,156,146
celliottability,156,153,127
brain,156,150,147
whistleblower,155,148,133
signed,155,155,151
prayer,155,145,136
pray,155,143,137
no,155,130,92
je,155,127,96
infrastructure,155,150,140
hasnt,155,154,146
exposure,155,148,140
evil,155,142,136
detailed,155,151,132
deeply,155,154,149
beautiful,155,154,148
antilockdown,155,155,143
serving,154,149,142
provides,154,154,144
origin,154,152,135
más,154,135,51
inmate,154,144,127
handle,154,151,146
exercise,154,148,144
couldnt,154,154,151
corporate,154,147,122
column,154,151,146
vital,153,153,149
fly,153,145,139
boris,153,149,121
type,152,150,146
robert,152,138,134
request,152,148,142
nature,152,147,145
lung,152,136,122
increasing,152,151,142
décès,152,119,75
driver,152,147,142
dominic,152,150,87
confirms,152,152,145
xi,151,139,126
walking,151,148,139
universal,151,141,132
proof,151,147,143
mai,151,113,73
focused,151,149,143
busy,151,147,141
bunch,151,151,148
became,151,150,142
banned,151,149,143
absentee,151,141,136
statistic,150,149,139
poverty,150,147,136
pain,150,140,137
nova,150,139,89
liar,150,144,131
insane,150,149,143
implement,150,150,143
gt,150,135,127
firm,150,147,140
commission,150,136,131
cent,150,140,133
censor,150,149,141
afford,150,144,143
unprecedented,149,146,138
neighbor,149,144,138
met,149,148,130
island,149,139,133
document,149,143,136
devastating,149,149,145
demanding,149,149,144
bailout,149,148,143
33,149,149,144
200,149,146,144
vp,148,146,138
tune,148,147,131
penny,148,142,133
executive,148,144,139
destroying,148,148,139
written,147,147,146
subsidy,147,143,134
stephen,147,147,142
publichealth,147,147,110
prior,147,144,135
pattyhajdu,147,145,121
packed,147,147,141
ou,147,126,96
navajo,147,135,119
mess,147,145,141
lift,147,145,141
inperson,147,143,139
havent,147,144,138
gym,147,135,126
fool,147,142,137
dozen,147,142,135
crash,147,143,115
purpose,146,142,139
planned,146,146,139
older,146,140,136
jour,146,133,87
employer,146,142,136
eid,146,124,110
carry,146,143,136
bear,146,146,144
upon,145,142,138
tragedy,145,145,138
recommendation,145,142,139
receive,145,140,130
pick,145,139,137
particularly,145,145,139
jan,145,116,107
harder,145,138,133
dumb,145,140,132
disgusting,145,143,138
client,145,129,123
chloroquine,145,140,132
bus,145,129,123
broke,145,138,123
1918,145,137,129
mouth,144,134,132
management,144,138,127
looked,144,143,137
land,144,142,137
300,144,142,134
ça,143,130,90
spanish,143,139,135
recession,143,139,109
pig,143,133,125
oversight,143,141,136
main,143,141,138
letting,143,140,134
cphocanada,143,141,92
burr,143,114,105
august,143,139,130
anybody,143,142,134
unfortunately,142,141,137
surprised,142,138,134
sometimes,142,138,136
sister,142,138,135
retail,142,139,127
partisan,142,133,130
duty,142,138,131
st,141,129,121
shift,141,139,133
prove,141,141,139
minority,141,135,132
manager,141,139,135
knowing,141,140,134
fakenews,141,141,139
fail,141,141,136
elected,141,137,130
claiming,141,140,132
brian,141,136,128
29,141,140,137
wide,140,139,126
wellbeing,140,138,122
victoria,140,139,131
usual,140,139,136
strike,140,137,132
scheer,140,134,124
putin,140,129,115
praise,140,136,126
mine,140,139,137
lawyer,140,128,122
cool,140,138,138
aware,140,139,136
write,139,137,132
wouldnt,139,138,130
wealth,139,124,118
twice,139,139,132
trumphasnoplan,139,139,110
pretending,139,139,133
perfect,139,138,132
legault,139,138,107
file,139,139,137
cry,139,134,132
certain,139,138,136
cabinet,139,134,126
boy,139,137,134
attacked,139,137,129
announce,139,139,134
african,139,133,123
wood,138,138,135
strongly,138,138,131
stopping,138,137,132
safer,138,136,131
preventing,138,136,131
july,138,137,124
french,138,132,126
explains,138,138,126
disappear,138,136,128
accountability,138,136,128
2016,138,138,131
surveillance,137,136,126
surgery,137,128,122
speaker,137,122,118
scotia,137,127,86
quality,137,130,125
powerful,137,137,131
popular,137,134,129
grateful,137,136,129
blocked,137,120,116
anywhere,137,137,130
tory,136,124,97
threatens,136,125,120
talked,136,134,133
sue,136,134,131
screening,136,131,120
regular,136,136,134
notre,136,118,87
indeed,136,136,127
effectively,136,136,134
alert,136,129,129
absolute,136,134,129
500,136,132,129
stronger,135,133,127
stress,135,129,126
ship,135,127,111
mile,135,131,121
cpchq,135,133,111
considered,135,133,130
bankruptcy,135,132,120
admitted,135,135,132
wtf,134,131,124
struggle,134,130,126
protected,134,133,129
presssec,134,133,113
interested,134,131,126
halt,134,134,129
east,134,134,123
district,134,128,124
collect,134,132,128
celebrate,134,131,122
causing,134,134,129
vehicle,133,122,115
transparency,133,132,122
slowly,133,133,126
selling,133,130,124
require,133,131,126
lawmaker,133,132,128
highly,133,132,126
finance,133,133,126
filed,133,131,126
fault,133,119,115
extreme,133,129,127
expose,133,132,129
doc,133,120,112
deliver,133,132,126
aide,133,124,111
wore,132,132,126
stockpile,132,128,126
sold,132,127,118
session,132,125,120
reelection,132,130,123
podcast,132,129,90
planet,132,132,127
ontarians,132,131,116
northern,132,121,98
lived,132,130,129
jones,132,128,123
eight,132,131,126
deliberately,132,116,115
deficit,132,129,123
crowded,132,130,125
complication,132,130,126
behaviour,132,130,128
armed,132,129,124
yr,131,130,124
vaccination,131,126,117
stats,131,124,106
regard,131,127,123
overall,131,131,114
nancy,131,126,118
lifetime,131,131,127
ldnont,131,131,42
developing,131,131,125
charged,131,129,124
approval,131,114,109
angry,131,121,118
tourism,130,111,102
seven,130,129,125
sadly,130,130,121
pierrepoilievre,130,129,116
outrage,130,127,121
huawei,130,123,109
grand,130,125,106
fill,130,128,118
completed,130,125,112
central,130,129,119
carolina,130,126,119
behavior,130,127,122
bankrupt,130,129,89
asshole,130,128,117
ally,130,128,119
whitehouse,129,129,112
round,129,128,119
otherwise,129,129,125
onhealth,129,129,96
grant,129,126,121
forcing,129,127,126
constitution,129,123,112
club,129,114,110
associated,129,129,119
thunberg,128,126,120
prevention,128,126,121
israel,128,109,102
hotel,128,115,111
haircut,128,122,118
glove,128,122,117
gain,128,127,120
dc,128,118,115
confinement,128,124,114
anyway,128,126,121
36,128,126,124
2018,128,117,110
youth,127,114,109
sell,127,124,121
scale,127,127,125
returning,127,127,125
perspective,127,122,116
nygovcuomo,127,126,100
masque,127,110,87
mais,127,122,90
ireland,127,118,69
immediate,127,126,119
cpc,127,122,109
controlled,127,119,117
compare,127,126,107
committed,127,122,118
catastrophe,127,127,125
cast,127,127,119
5g,127,115,107
peter,126,121,112
outrageous,126,126,125
labour,126,116,105
kick,126,125,121
honestly,126,126,123
highlight,126,126,124
funded,126,125,118
fait,126,117,86
easier,126,125,124
decide,126,123,120
construction,126,117,110
attended,126,126,125
significantly,125,121,120
sex,125,116,106
resist,125,125,116
repeatedly,125,125,118
ramp,125,125,122
previously,125,125,123
preparing,125,125,120
postpandemic,125,125,119
pool,125,121,115
mar,125,113,103
hiv,125,112,63
ease,125,124,114
context,125,118,116
cdnhealth,125,124,100
capital,125,125,121
bought,125,124,121
boost,125,124,108
bat,125,117,104
badly,125,125,121
successful,124,121,120
rep,124,119,115
predicted,124,123,118
posted,124,122,100
personnes,124,96,69
mexico,124,120,108
location,124,119,117
eligible,124,121,116
broken,124,122,119
bag,124,121,119
afternoon,124,124,117
advocate,124,121,117
accused,124,122,119
wks,123,49,48
window,123,111,108
violation,123,123,118
suffer,123,121,110
september,123,121,113
senatemajldr,123,123,110
san,123,117,107
publicly,123,122,118
onevoice1,123,123,66
leaf,123,121,117
lady,123,122,117
inaction,123,123,90
flattenthecurve,123,123,107
falling,123,118,115
ebola,123,114,99
cargill,123,110,93
advance,123,122,120
row,122,117,111
raising,122,122,119
previous,122,119,114
permanent,122,118,112
disgrace,122,121,119
cdns,122,120,105
saskatchewan,121,119,93
outdoor,121,116,109
msnbc,121,121,101
lancet,121,111,105
j,121,117,104
filled,121,89,87
fan,121,110,108
defend,121,113,107
conflict,121,116,108
confidence,121,117,112
army,121,120,113
theresa,120,117,108
socialist,120,108,105
shocked,120,109,108
provided,120,119,116
peak,120,120,112
mentalhealth,120,120,91
managed,120,119,118
holy,120,120,114
heading,120,120,118
communication,120,118,115
91,120,120,114
una,119,105,59
self,119,115,112
scene,119,116,111
factory,119,114,95
exception,119,118,115
eating,119,117,117
downtown,119,116,109
decline,119,116,110
criticism,119,119,116
collapse,119,116,113
activist,119,116,111
watched,118,117,101
unable,118,118,108
strain,118,116,113
staysafe,118,118,105
specific,118,116,114
rip,118,118,114
placed,118,117,112
mad,118,108,106
illinois,118,105,92
handled,118,118,114
drtedros,118,117,78
contre,118,117,86
clinic,118,113,108
britain,118,116,108
bet,118,117,114
attacking,118,118,117
argument,118,117,114
zinc,117,110,99
virtually,117,117,115
suspended,117,116,116
stroke,117,114,112
size,117,108,107
seek,117,116,111
secret,117,110,108
salon,117,111,107
reform,117,114,114
pastor,117,115,108
opposite,117,116,112
kit,117,112,108
influenza,117,109,102
delayed,117,116,111
